,Postal Code,PostCode Latitude,PostCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
814,50679,50.937422829052444,6.981032261574411,Düx - Kölsche Bierstube,50.94291712576577,6.981961289933058,Comfort Food Restaurant
815,50679,50.937422829052444,6.981032261574411,Rheinufer Altstadt,50.93882659733972,6.962870027971316,Pedestrian Plaza
816,50679,50.937422829052444,6.981032261574411,Papa Joe's Jazzlokal,50.93788151408496,6.962241427839143,Jazz Club
817,50679,50.937422829052444,6.981032261574411,Rheinpark,50.9497081843603,6.976361274719238,Park
818,50679,50.937422829052444,6.981032261574411,Gebäude 9,50.949141262874065,6.985469807703823,Music Venue
819,50679,50.937422829052444,6.981032261574411,Em Bierstüffge,50.93700592861991,6.9765087962150565,German Restaurant
820,50679,50.937422829052444,6.981032261574411,Jugendherberge Köln-Deutz,50.939116984677966,6.973566599242521,Hostel
821,50679,50.937422829052444,6.981032261574411,FC-FanShop,50.93786457256003,6.996810436248779,Sporting Goods Shop
822,50679,50.937422829052444,6.981032261574411,Rheinpromenade,50.945449417756926,6.96364209043918,Pedestrian Plaza
823,50679,50.937422829052444,6.981032261574411,Rheingarten,50.93824346544839,6.962875024765755,Park
824,50679,50.937422829052444,6.981032261574411,La Reina,50.939252418008685,6.976980773457688,Spanish Restaurant
825,50679,50.937422829052444,6.981032261574411,Fischmarkt,50.938363402263114,6.962527371162799,Plaza
826,50679,50.937422829052444,6.981032261574411,Indian Masala,50.93705814546503,6.976688959382038,Indian Restaurant
827,50679,50.937422829052444,6.981032261574411,Kölner Philharmonie,50.94053699108958,6.960486233290757,Concert Hall
828,50679,50.937422829052444,6.981032261574411,Craftbeer Corner,50.93722182832159,6.958927666244598,Beer Bar
829,50679,50.937422829052444,6.981032261574411,Vapiano,50.93965,6.97611,Italian Restaurant
830,50679,50.937422829052444,6.981032261574411,Claudius Therme,50.95069855870345,6.98093652695568,Hot Spring
831,50679,50.937422829052444,6.981032261574411,Alter Markt,50.93862318375552,6.960069739472394,Plaza
832,50679,50.937422829052444,6.981032261574411,Ice Cream United,50.93552,6.96018,Ice Cream Shop
833,50679,50.937422829052444,6.981032261574411,Museum Ludwig,50.940825825244836,6.959862858636432,Art Museum
834,50679,50.937422829052444,6.981032261574411,Heumarkt,50.93616079114913,6.960461139678955,Plaza
835,50679,50.937422829052444,6.981032261574411,Beirut,50.93692531018896,6.962338041150421,Lebanese Restaurant
836,50679,50.937422829052444,6.981032261574411,MUSIC STORE professional,50.945569,6.997505,Music Store
837,50679,50.937422829052444,6.981032261574411,Pyramidenpark,50.93667142414311,6.991831414303938,Park
838,50679,50.937422829052444,6.981032261574411,Haferkater,50.94313170035459,6.958585866889334,Coffee Shop
839,50679,50.937422829052444,6.981032261574411,LEGO Store,50.9370912,6.9566049,Toy / Game Store
840,50679,50.937422829052444,6.981032261574411,Burns Art Hotel,50.95022585016435,6.989926882660141,Hotel
841,50679,50.937422829052444,6.981032261574411,Il Futuro,50.937203762042486,6.999184900385276,Pizza Place
842,50679,50.937422829052444,6.981032261574411,Dağ Döner,50.93644171826778,6.986085260908303,Doner Restaurant
843,50679,50.937422829052444,6.981032261574411,Mongo's,50.940170220743724,6.972355091644143,Mongolian Restaurant
844,50679,50.937422829052444,6.981032261574411,Wallraf-Richartz-Museum,50.937424892019685,6.958522869655499,Art Museum
845,50679,50.937422829052444,6.981032261574411,bayleaf,50.927586590834274,6.965582676428771,Modern European Restaurant
846,50679,50.937422829052444,6.981032261574411,Dorint Hotel am Heumarkt Köln,50.93540765903893,6.957728565038355,Hotel
847,50679,50.937422829052444,6.981032261574411,Saana Restaurant,50.93769809327607,6.999781051250092,Middle Eastern Restaurant
848,50679,50.937422829052444,6.981032261574411,Apple Schildergasse,50.9365515,6.9558768,Electronics Store
